#,startOfYear,lastUpdate,dateDiff
8325,1994-01-01,2024-06-28,30
8326,1995-01-01,2024-06-28,29
8327,1996-01-01,2024-06-28,28
8328,1997-01-01,2024-06-28,27
8329,1998-01-01,2024-06-28,26
8330,1999-01-01,2024-06-28,25
8331,2000-01-01,2024-06-28,24
8332,2001-01-01,2024-06-28,23
8333,2002-01-01,2024-06-28,22
8334,2003-01-01,2024-06-28,21
8335,2004-01-01,2024-06-28,20
8336,2005-01-01,2024-06-28,19
8337,2006-01-01,2024-06-28,18
8338,2007-01-01,2024-06-28,17
8339,2008-01-01,2024-06-28,16
8340,2009-01-01,2024-06-28,15
8341,2010-01-01,2024-06-28,14
8342,2011-01-01,2024-06-28,13
8343,2012-01-01,2024-06-28,12
8344,2013-01-01,2024-06-28,11
8345,2014-01-01,2024-06-28,10
8346,2015-01-01,2024-06-28,9
8347,2016-01-01,2024-06-28,8
8348,2017-01-01,2024-06-28,7
8349,2018-01-01,2024-06-28,6
8350,2019-01-01,2024-06-28,5
8351,2020-01-01,2024-06-28,4
8352,1986-01-01,2024-06-28,38
8353,2021-01-01,2024-06-28,3
8354,2022-01-01,2024-06-28,2
8355,1953-01-01,2024-06-28,71
8356,1963-01-01,2024-06-28,61
8357,1964-01-01,2024-06-28,60
8358,1968-01-01,2024-06-28,56
8359,1969-01-01,2024-06-28,55
8360,1972-01-01,2024-06-28,52
8361,1973-01-01,2024-06-28,51
8362,1974-01-01,2024-06-28,50
8363,1975-01-01,2024-06-28,49
8364,1977-01-01,2024-06-28,47
8365,1978-01-01,2024-06-28,46
8366,1979-01-01,2024-06-28,45
8367,1991-01-01,2024-06-28,33
8368,1992-01-01,2024-06-28,32
8369,1993-01-01,2024-06-28,31
8370,1994-01-01,2024-06-28,30
8371,1995-01-01,2024-06-28,29
8372,1996-01-01,2024-06-28,28
8373,1997-01-01,2024-06-28,27
8374,1998-01-01,2024-06-28,26
8375,1999-01-01,2024-06-28,25
8376,2000-01-01,2024-06-28,24
8377,2001-01-01,2024-06-28,23
8378,2002-01-01,2024-06-28,22
8379,2003-01-01,2024-06-28,21
8380,2004-01-01,2024-06-28,20
8381,2005-01-01,2024-06-28,19
8382,2006-01-01,2024-06-28,18
8383,2007-01-01,2024-06-28,17
8384,2008-01-01,2024-06-28,16
8385,2009-01-01,2024-06-28,15
8386,2010-01-01,2024-06-28,14
8387,2011-01-01,2024-06-28,13
8388,2012-01-01,2024-06-28,12
8389,2013-01-01,2024-06-28,11
8390,2014-01-01,2024-06-28,10
8391,2015-01-01,2024-06-28,9
8392,2016-01-01,2024-06-28,8
8393,2017-01-01,2024-06-28,7
8394,2018-01-01,2024-06-28,6
8395,2019-01-01,2024-06-28,5
8396,2020-01-01,2024-06-28,4
8397,1980-01-01,2024-06-28,44
8398,1981-01-01,2024-06-28,43
8399,1982-01-01,2024-06-28,42
8400,1983-01-01,2024-06-28,41
8401,1984-01-01,2024-06-28,40
8402,1985-01-01,2024-06-28,39
8403,1986-01-01,2024-06-28,38
8404,1987-01-01,2024-06-28,37
8405,1988-01-01,2024-06-28,36
8406,1989-01-01,2024-06-28,35
8407,1990-01-01,2024-06-28,34
8408,2021-01-01,2024-06-28,3
8409,2022-01-01,2024-06-28,2
8410,1991-01-01,2024-06-28,33
8411,1992-01-01,2024-06-28,32
8412,1993-01-01,2024-06-28,31
8413,1994-01-01,2024-06-28,30
8414,1995-01-01,2024-06-28,29
8415,1996-01-01,2024-06-28,28
8416,1997-01-01,2024-06-28,27
8417,1998-01-01,2024-06-28,26
8418,1999-01-01,2024-06-28,25
8419,2000-01-01,2024-06-28,24
8420,2001-01-01,2024-06-28,23
8421,2002-01-01,2024-06-28,22
8422,2003-01-01,2024-06-28,21
8423,2004-01-01,2024-06-28,20
8424,2005-01-01,2024-06-28,19
8425,2006-01-01,2024-06-28,18
8426,2007-01-01,2024-06-28,17
8427,2008-01-01,2024-06-28,16
8428,2009-01-01,2024-06-28,15
8429,2010-01-01,2024-06-28,14
8430,2011-01-01,2024-06-28,13
8431,2012-01-01,2024-06-28,12
8432,2013-01-01,2024-06-28,11
8433,2014-01-01,2024-06-28,10
8434,2015-01-01,2024-06-28,9
8435,2016-01-01,2024-06-28,8
8436,2017-01-01,2024-06-28,7
8437,2018-01-01,2024-06-28,6
8438,2019-01-01,2024-06-28,5
8439,2020-01-01,2024-06-28,4
8440,1980-01-01,2024-06-28,44
8441,1981-01-01,2024-06-28,43
8442,1982-01-01,2024-06-28,42
8443,1983-01-01,2024-06-28,41
8444,1984-01-01,2024-06-28,40
8445,1985-01-01,2024-06-28,39
8446,1986-01-01,2024-06-28,38
8447,1987-01-01,2024-06-28,37
8448,1988-01-01,2024-06-28,36
8449,1989-01-01,2024-06-28,35
8450,1990-01-01,2024-06-28,34
8451,2021-01-01,2024-06-28,3
8452,2022-01-01,2024-06-28,2
8453,2010-01-01,2024-06-28,14
8454,2012-01-01,2024-06-28,12
8455,2013-01-01,2024-06-28,11
8456,2014-01-01,2024-06-28,10
8457,2015-01-01,2024-06-28,9
8458,2016-01-01,2024-06-28,8
8459,1980-01-01,2024-06-28,44
8460,1981-01-01,2024-06-28,43
8461,1982-01-01,2024-06-28,42
8462,1983-01-01,2024-06-28,41
8463,1984-01-01,2024-06-28,40
8464,1985-01-01,2024-06-28,39
8465,1986-01-01,2024-06-28,38
8466,1987-01-01,2024-06-28,37
8467,1988-01-01,2024-06-28,36
8468,1989-01-01,2024-06-28,35
8469,1990-01-01,2024-06-28,34
8470,1991-01-01,2024-06-28,33
8471,1992-01-01,2024-06-28,32
8472,1993-01-01,2024-06-28,31
8473,1994-01-01,2024-06-28,30
8474,1995-01-01,2024-06-28,29
8475,1996-01-01,2024-06-28,28
8476,1997-01-01,2024-06-28,27
8477,1998-01-01,2024-06-28,26
8478,1999-01-01,2024-06-28,25
8479,2000-01-01,2024-06-28,24
8480,2001-01-01,2024-06-28,23
8481,2002-01-01,2024-06-28,22
8482,2003-01-01,2024-06-28,21
8483,2004-01-01,2024-06-28,20
8484,2005-01-01,2024-06-28,19
8485,2006-01-01,2024-06-28,18
8486,2007-01-01,2024-06-28,17
8487,2008-01-01,2024-06-28,16
8488,2009-01-01,2024-06-28,15
8489,2011-01-01,2024-06-28,13
8490,2017-01-01,2024-06-28,7
8491,2018-01-01,2024-06-28,6
8492,2019-01-01,2024-06-28,5
8493,2020-01-01,2024-06-28,4
8494,2021-01-01,2024-06-28,3
8495,2022-01-01,2024-06-28,2
8496,1983-01-01,2024-06-28,41
8497,1984-01-01,2024-06-28,40
8498,1985-01-01,2024-06-28,39
8499,1986-01-01,2024-06-28,38
8500,1987-01-01,2024-06-28,37
8501,1988-01-01,2024-06-28,36
8502,1989-01-01,2024-06-28,35
8503,1997-01-01,2024-06-28,27
8504,1998-01-01,2024-06-28,26
8505,1999-01-01,2024-06-28,25
8506,2000-01-01,2024-06-28,24
8507,2001-01-01,2024-06-28,23
8508,2002-01-01,2024-06-28,22
8509,2003-01-01,2024-06-28,21
8510,2004-01-01,2024-06-28,20
8511,2005-01-01,2024-06-28,19
8512,2006-01-01,2024-06-28,18
8513,2007-01-01,2024-06-28,17
8514,2008-01-01,2024-06-28,16
8515,2009-01-01,2024-06-28,15
8516,2010-01-01,2024-06-28,14
8517,2011-01-01,2024-06-28,13
8518,2012-01-01,2024-06-28,12
8519,2013-01-01,2024-06-28,11
8520,2014-01-01,2024-06-28,10
8521,2015-01-01,2024-06-28,9
8522,2016-01-01,2024-06-28,8
8523,2017-01-01,2024-06-28,7
8524,2018-01-01,2024-06-28,6
8525,2019-01-01,2024-06-28,5
8526,2020-01-01,2024-06-28,4
8527,1980-01-01,2024-06-28,44
8528,1981-01-01,2024-06-28,43
8529,1982-01-01,2024-06-28,42
8530,1990-01-01,2024-06-28,34
8531,1991-01-01,2024-06-28,33
8532,1992-01-01,2024-06-28,32
8533,1993-01-01,2024-06-28,31
8534,1994-01-01,2024-06-28,30
8535,1995-01-01,2024-06-28,29
8536,1996-01-01,2024-06-28,28
8537,2021-01-01,2024-06-28,3
8538,2022-01-01,2024-06-28,2
8539,1970-01-01,2024-06-28,54
8540,1971-01-01,2024-06-28,53
8541,1980-01-01,2024-06-28,44
8542,1981-01-01,2024-06-28,43
8543,1982-01-01,2024-06-28,42
8544,1983-01-01,2024-06-28,41
8545,1984-01-01,2024-06-28,40
8546,1985-01-01,2024-06-28,39
8547,1986-01-01,2024-06-28,38
8548,1987-01-01,2024-06-28,37
8549,1988-01-01,2024-06-28,36
8550,1989-01-01,2024-06-28,35
8551,1990-01-01,2024-06-28,34
8552,1991-01-01,2024-06-28,33
8553,1992-01-01,2024-06-28,32
8554,1993-01-01,2024-06-28,31
8555,1994-01-01,2024-06-28,30
8556,1995-01-01,2024-06-28,29
8557,1996-01-01,2024-06-28,28
8558,1997-01-01,2024-06-28,27
8559,1998-01-01,2024-06-28,26
8560,1999-01-01,2024-06-28,25
8561,2000-01-01,2024-06-28,24
8562,2001-01-01,2024-06-28,23
8563,2002-01-01,2024-06-28,22
8564,2003-01-01,2024-06-28,21
8565,2004-01-01,2024-06-28,20
8566,2005-01-01,2024-06-28,19
8567,2006-01-01,2024-06-28,18
8568,2007-01-01,2024-06-28,17
8569,2008-01-01,2024-06-28,16
8570,2009-01-01,2024-06-28,15
8571,2010-01-01,2024-06-28,14
8572,2011-01-01,2024-06-28,13
8573,2012-01-01,2024-06-28,12
8574,2013-01-01,2024-06-28,11
8575,2014-01-01,2024-06-28,10
8576,2015-01-01,2024-06-28,9
8577,2016-01-01,2024-06-28,8
8578,2017-01-01,2024-06-28,7
8579,2018-01-01,2024-06-28,6
8580,2019-01-01,2024-06-28,5
8581,2020-01-01,2024-06-28,4
8582,2021-01-01,2024-06-28,3
8583,2022-01-01,2024-06-28,2
8584,1973-01-01,2024-06-28,51
8585,1974-01-01,2024-06-28,50
8586,1979-01-01,2024-06-28,45
8587,1991-01-01,2024-06-28,33
8588,1992-01-01,2024-06-28,32
8589,1993-01-01,2024-06-28,31
8590,1994-01-01,2024-06-28,30
8591,1995-01-01,2024-06-28,29
8592,1996-01-01,2024-06-28,28
8593,1997-01-01,2024-06-28,27
8594,1998-01-01,2024-06-28,26
8595,1999-01-01,2024-06-28,25
8596,2000-01-01,2024-06-28,24
8597,2001-01-01,2024-06-28,23
8598,2002-01-01,2024-06-28,22
8599,2003-01-01,2024-06-28,21
8600,2004-01-01,2024-06-28,20
8601,2005-01-01,2024-06-28,19
8602,2009-01-01,2024-06-28,15
8603,2011-01-01,2024-06-28,13
8604,2013-01-01,2024-06-28,11
8605,2014-01-01,2024-06-28,10
8606,1990-01-01,2024-06-28,34
8607,1991-01-01,2024-06-28,33
8608,1992-01-01,2024-06-28,32
8609,1993-01-01,2024-06-28,31
8610,1994-01-01,2024-06-28,30
8611,1995-01-01,2024-06-28,29
8612,1996-01-01,2024-06-28,28
8613,1997-01-01,2024-06-28,27
8614,1998-01-01,2024-06-28,26
8615,1999-01-01,2024-06-28,25
8616,2000-01-01,2024-06-28,24
8617,2001-01-01,2024-06-28,23
8618,2002-01-01,2024-06-28,22
8619,2003-01-01,2024-06-28,21
8620,2004-01-01,2024-06-28,20
8621,2005-01-01,2024-06-28,19
8622,2006-01-01,2024-06-28,18
8623,2007-01-01,2024-06-28,17
8624,2008-01-01,2024-06-28,16
8625,2009-01-01,2024-06-28,15
8626,2010-01-01,2024-06-28,14
8627,2011-01-01,2024-06-28,13
8628,2012-01-01,2024-06-28,12
8629,2013-01-01,2024-06-28,11
8630,2014-01-01,2024-06-28,10
8631,2015-01-01,2024-06-28,9
8632,2016-01-01,2024-06-28,8
8633,2017-01-01,2024-06-28,7
8634,2018-01-01,2024-06-28,6
8635,2019-01-01,2024-06-28,5
8636,1980-01-01,2024-06-28,44
8637,1981-01-01,2024-06-28,43
8638,1982-01-01,2024-06-28,42
8639,1983-01-01,2024-06-28,41
8640,1984-01-01,2024-06-28,40
8641,1985-01-01,2024-06-28,39
8642,1986-01-01,2024-06-28,38
8643,1987-01-01,2024-06-28,37
8644,1988-01-01,2024-06-28,36
8645,1989-01-01,2024-06-28,35
8646,1990-01-01,2024-06-28,34
8647,1993-01-01,2024-06-28,31
8648,1994-01-01,2024-06-28,30
8649,1995-01-01,2024-06-28,29
8650,1996-01-01,2024-06-28,28
8651,1997-01-01,2024-06-28,27
8652,1998-01-01,2024-06-28,26
8653,1999-01-01,2024-06-28,25
8654,2000-01-01,2024-06-28,24
8655,2001-01-01,2024-06-28,23
8656,2002-01-01,2024-06-28,22
8657,2003-01-01,2024-06-28,21
8658,2004-01-01,2024-06-28,20
8659,2005-01-01,2024-06-28,19
8660,2006-01-01,2024-06-28,18
8661,2007-01-01,2024-06-28,17
8662,2008-01-01,2024-06-28,16
8663,2009-01-01,2024-06-28,15
8664,2010-01-01,2024-06-28,14
8665,2011-01-01,2024-06-28,13
8666,2012-01-01,2024-06-28,12
8667,2013-01-01,2024-06-28,11
8668,2014-01-01,2024-06-28,10
8669,2015-01-01,2024-06-28,9
8670,2016-01-01,2024-06-28,8
8671,2017-01-01,2024-06-28,7
8672,2018-01-01,2024-06-28,6
8673,2019-01-01,2024-06-28,5
8674,2020-01-01,2024-06-28,4
8675,1991-01-01,2024-06-28,33
8676,1992-01-01,2024-06-28,32
8677,2021-01-01,2024-06-28,3
8678,2022-01-01,2024-06-28,2
8679,1963-01-01,2024-06-28,61
8680,1964-01-01,2024-06-28,60
8681,1969-01-01,2024-06-28,55
8682,1970-01-01,2024-06-28,54
8683,2000-01-01,2024-06-28,24
8684,2001-01-01,2024-06-28,23
8685,2011-01-01,2024-06-28,13
8686,2012-01-01,2024-06-28,12
8687,2013-01-01,2024-06-28,11
8688,2014-01-01,2024-06-28,10
8689,2015-01-01,2024-06-28,9
8690,2016-01-01,2024-06-28,8
8691,2017-01-01,2024-06-28,7
8692,2018-01-01,2024-06-28,6
8693,2019-01-01,2024-06-28,5
8694,2020-01-01,2024-06-28,4
8695,1980-01-01,2024-06-28,44
8696,1981-01-01,2024-06-28,43
8697,1982-01-01,2024-06-28,42
8698,1983-01-01,2024-06-28,41
8699,1984-01-01,2024-06-28,40
8700,1985-01-01,2024-06-28,39
8701,1986-01-01,2024-06-28,38
8702,1987-01-01,2024-06-28,37
8703,1988-01-01,2024-06-28,36
8704,1989-01-01,2024-06-28,35
8705,1990-01-01,2024-06-28,34
8706,1991-01-01,2024-06-28,33
8707,1992-01-01,2024-06-28,32
8708,1993-01-01,2024-06-28,31
8709,1994-01-01,2024-06-28,30
8710,1995-01-01,2024-06-28,29
8711,1996-01-01,2024-06-28,28
8712,1997-01-01,2024-06-28,27
8713,1998-01-01,2024-06-28,26
8714,1999-01-01,2024-06-28,25
8715,2002-01-01,2024-06-28,22
8716,2003-01-01,2024-06-28,21
8717,2004-01-01,2024-06-28,20
8718,2005-01-01,2024-06-28,19
8719,2006-01-01,2024-06-28,18
8720,2007-01-01,2024-06-28,17
8721,2008-01-01,2024-06-28,16
8722,2009-01-01,2024-06-28,15
8723,2010-01-01,2024-06-28,14
8724,2021-01-01,2024-06-28,3
8725,2022-01-01,2024-06-28,2
8726,1980-01-01,2024-06-28,44
8727,1981-01-01,2024-06-28,43
8728,1982-01-01,2024-06-28,42
8729,1983-01-01,2024-06-28,41
8730,1984-01-01,2024-06-28,40
8731,1985-01-01,2024-06-28,39
8732,1986-01-01,2024-06-28,38
8733,1987-01-01,2024-06-28,37
8734,1988-01-01,2024-06-28,36
8735,1989-01-01,2024-06-28,35
8736,1990-01-01,2024-06-28,34
8737,1991-01-01,2024-06-28,33
8738,1992-01-01,2024-06-28,32
8739,1993-01-01,2024-06-28,31
8740,1994-01-01,2024-06-28,30
8741,1995-01-01,2024-06-28,29
8742,1996-01-01,2024-06-28,28
8743,1997-01-01,2024-06-28,27
8744,1998-01-01,2024-06-28,26
8745,1999-01-01,2024-06-28,25
8746,2000-01-01,2024-06-28,24
8747,2001-01-01,2024-06-28,23
8748,2002-01-01,2024-06-28,22
8749,2003-01-01,2024-06-28,21
8750,2004-01-01,2024-06-28,20
8751,2005-01-01,2024-06-28,19
8752,2006-01-01,2024-06-28,18
8753,2007-01-01,2024-06-28,17
8754,2008-01-01,2024-06-28,16
8755,2009-01-01,2024-06-28,15
8756,2010-01-01,2024-06-28,14
8757,2011-01-01,2024-06-28,13
8758,2012-01-01,2024-06-28,12
8759,2013-01-01,2024-06-28,11
8760,2014-01-01,2024-06-28,10
8761,2015-01-01,2024-06-28,9
8762,2016-01-01,2024-06-28,8
8763,2017-01-01,2024-06-28,7
8764,2018-01-01,2024-06-28,6
8765,2019-01-01,2024-06-28,5
8766,2020-01-01,2024-06-28,4
8767,1990-01-01,2024-06-28,34
8768,1991-01-01,2024-06-28,33
8769,1992-01-01,2024-06-28,32
8770,1993-01-01,2024-06-28,31
8771,1994-01-01,2024-06-28,30
8772,1995-01-01,2024-06-28,29
8773,1996-01-01,2024-06-28,28
8774,1997-01-01,2024-06-28,27
8775,1998-01-01,2024-06-28,26
8776,1999-01-01,2024-06-28,25
8777,2000-01-01,2024-06-28,24
8778,2001-01-01,2024-06-28,23
8779,2002-01-01,2024-06-28,22
8780,2003-01-01,2024-06-28,21
8781,2004-01-01,2024-06-28,20
8782,2005-01-01,2024-06-28,19
8783,2006-01-01,2024-06-28,18
8784,2007-01-01,2024-06-28,17
8785,2008-01-01,2024-06-28,16
8786,2009-01-01,2024-06-28,15
8787,2010-01-01,2024-06-28,14
8788,2011-01-01,2024-06-28,13
8789,2012-01-01,2024-06-28,12
8790,2013-01-01,2024-06-28,11
8791,2014-01-01,2024-06-28,10
8792,2015-01-01,2024-06-28,9
8793,2016-01-01,2024-06-28,8
8794,2017-01-01,2024-06-28,7
8795,2018-01-01,2024-06-28,6
8796,2019-01-01,2024-06-28,5
8797,1980-01-01,2024-06-28,44
8798,1981-01-01,2024-06-28,43
8799,1982-01-01,2024-06-28,42
8800,1983-01-01,2024-06-28,41
8801,1984-01-01,2024-06-28,40
8802,1985-01-01,2024-06-28,39
8803,1986-01-01,2024-06-28,38
8804,1987-01-01,2024-06-28,37
8805,1988-01-01,2024-06-28,36
8806,1989-01-01,2024-06-28,35
8807,1990-01-01,2024-06-28,34
8808,1991-01-01,2024-06-28,33
8809,1992-01-01,2024-06-28,32
8810,1993-01-01,2024-06-28,31
8811,1994-01-01,2024-06-28,30
8812,1995-01-01,2024-06-28,29
8813,1996-01-01,2024-06-28,28
8814,1997-01-01,2024-06-28,27
8815,1998-01-01,2024-06-28,26
8816,1999-01-01,2024-06-28,25
8817,2000-01-01,2024-06-28,24
8818,2001-01-01,2024-06-28,23
8819,2002-01-01,2024-06-28,22
8820,2003-01-01,2024-06-28,21
8821,2004-01-01,2024-06-28,20
8822,2005-01-01,2024-06-28,19
8823,2006-01-01,2024-06-28,18
8824,2007-01-01,2024-06-28,17
8825,2008-01-01,2024-06-28,16
8826,2009-01-01,2024-06-28,15
8827,2010-01-01,2024-06-28,14
8828,2011-01-01,2024-06-28,13
8829,2012-01-01,2024-06-28,12
8830,2013-01-01,2024-06-28,11
8831,2014-01-01,2024-06-28,10
8832,2015-01-01,2024-06-28,9
8833,2016-01-01,2024-06-28,8
8834,2017-01-01,2024-06-28,7
8835,2018-01-01,2024-06-28,6
8836,2019-01-01,2024-06-28,5
8837,2020-01-01,2024-06-28,4
8838,2021-01-01,2024-06-28,3
8839,2022-01-01,2024-06-28,2
8840,1971-01-01,2024-06-28,53
8841,1974-01-01,2024-06-28,50
8842,1975-01-01,2024-06-28,49
8843,1976-01-01,2024-06-28,48
8844,1979-01-01,2024-06-28,45
8845,1980-01-01,2024-06-28,44
8846,1981-01-01,2024-06-28,43
8847,1982-01-01,2024-06-28,42
8848,1983-01-01,2024-06-28,41
8849,1984-01-01,2024-06-28,40
8850,1985-01-01,2024-06-28,39
8851,1986-01-01,2024-06-28,38
8852,1987-01-01,2024-06-28,37
8853,1988-01-01,2024-06-28,36
8854,1989-01-01,2024-06-28,35
8855,1990-01-01,2024-06-28,34
8856,1991-01-01,2024-06-28,33
8857,1992-01-01,2024-06-28,32
8858,1993-01-01,2024-06-28,31
8859,1994-01-01,2024-06-28,30
8860,1995-01-01,2024-06-28,29
8861,1996-01-01,2024-06-28,28
8862,1997-01-01,2024-06-28,27
8863,1998-01-01,2024-06-28,26
8864,1999-01-01,2024-06-28,25
8865,2000-01-01,2024-06-28,24
8866,2001-01-01,2024-06-28,23
8867,2002-01-01,2024-06-28,22
8868,2003-01-01,2024-06-28,21
8869,2004-01-01,2024-06-28,20
8870,2005-01-01,2024-06-28,19
8871,2006-01-01,2024-06-28,18
8872,2007-01-01,2024-06-28,17
8873,2008-01-01,2024-06-28,16
8874,2009-01-01,2024-06-28,15
8875,2010-01-01,2024-06-28,14
8876,2011-01-01,2024-06-28,13
8877,2012-01-01,2024-06-28,12
8878,2013-01-01,2024-06-28,11
8879,2014-01-01,2024-06-28,10
8880,2015-01-01,2024-06-28,9
8881,2016-01-01,2024-06-28,8
8882,2017-01-01,2024-06-28,7
8883,2018-01-01,2024-06-28,6
8884,2019-01-01,2024-06-28,5
8885,2020-01-01,2024-06-28,4
8886,2021-01-01,2024-06-28,3
8887,2022-01-01,2024-06-28,2
8888,1973-01-01,2024-06-28,51
8889,1974-01-01,2024-06-28,50
8890,1975-01-01,2024-06-28,49
8891,1976-01-01,2024-06-28,48
8892,1977-01-01,2024-06-28,47
8893,1978-01-01,2024-06-28,46
8894,1979-01-01,2024-06-28,45
8895,1990-01-01,2024-06-28,34
8896,1991-01-01,2024-06-28,33
8897,1992-01-01,2024-06-28,32
8898,1993-01-01,2024-06-28,31
8899,1994-01-01,2024-06-28,30
8900,1995-01-01,2024-06-28,29
8901,1996-01-01,2024-06-28,28
8902,1997-01-01,2024-06-28,27
8903,1998-01-01,2024-06-28,26
8904,1999-01-01,2024-06-28,25
8905,2000-01-01,2024-06-28,24
8906,2001-01-01,2024-06-28,23
8907,2002-01-01,2024-06-28,22
8908,2003-01-01,2024-06-28,21
8909,2004-01-01,2024-06-28,20
8910,2005-01-01,2024-06-28,19
8911,2006-01-01,2024-06-28,18
8912,2007-01-01,2024-06-28,17
8913,2008-01-01,2024-06-28,16
8914,2009-01-01,2024-06-28,15
8915,2010-01-01,2024-06-28,14
8916,2011-01-01,2024-06-28,13
8917,2012-01-01,2024-06-28,12
8918,2013-01-01,2024-06-28,11
8919,2014-01-01,2024-06-28,10
8920,2015-01-01,2024-06-28,9
8921,2016-01-01,2024-06-28,8
8922,2017-01-01,2024-06-28,7
8923,2018-01-01,2024-06-28,6
8924,2019-01-01,2024-06-28,5
8925,1980-01-01,2024-06-28,44
8926,1981-01-01,2024-06-28,43
8927,1982-01-01,2024-06-28,42
8928,1983-01-01,2024-06-28,41
8929,1984-01-01,2024-06-28,40
8930,1985-01-01,2024-06-28,39
8931,1986-01-01,2024-06-28,38
8932,1987-01-01,2024-06-28,37
8933,1988-01-01,2024-06-28,36
8934,1989-01-01,2024-06-28,35
8935,1990-01-01,2024-06-28,34
8936,1991-01-01,2024-06-28,33
8937,1992-01-01,2024-06-28,32
8938,1993-01-01,2024-06-28,31
8939,1994-01-01,2024-06-28,30
8940,1995-01-01,2024-06-28,29
8941,1996-01-01,2024-06-28,28
8942,1997-01-01,2024-06-28,27
8943,1998-01-01,2024-06-28,26
8944,1999-01-01,2024-06-28,25
8945,2000-01-01,2024-06-28,24
8946,2001-01-01,2024-06-28,23
8947,2002-01-01,2024-06-28,22
8948,2003-01-01,2024-06-28,21
8949,2004-01-01,2024-06-28,20
8950,2005-01-01,2024-06-28,19
8951,2006-01-01,2024-06-28,18
8952,2007-01-01,2024-06-28,17
8953,2008-01-01,2024-06-28,16
8954,2009-01-01,2024-06-28,15
8955,2010-01-01,2024-06-28,14
8956,2011-01-01,2024-06-28,13
8957,2012-01-01,2024-06-28,12
8958,2013-01-01,2024-06-28,11
8959,2014-01-01,2024-06-28,10
8960,2015-01-01,2024-06-28,9
8961,2016-01-01,2024-06-28,8
8962,2017-01-01,2024-06-28,7
8963,2018-01-01,2024-06-28,6
8964,2019-01-01,2024-06-28,5
8965,2020-01-01,2024-06-28,4
8966,2021-01-01,2024-06-28,3
8967,2022-01-01,2024-06-28,2
8968,1979-01-01,2024-06-28,45
8969,1980-01-01,2024-06-28,44
8970,1981-01-01,2024-06-28,43
8971,1982-01-01,2024-06-28,42
8972,1983-01-01,2024-06-28,41
8973,1984-01-01,2024-06-28,40
8974,1985-01-01,2024-06-28,39
8975,1986-01-01,2024-06-28,38
8976,1987-01-01,2024-06-28,37
8977,1988-01-01,2024-06-28,36
8978,1989-01-01,2024-06-28,35
8979,1990-01-01,2024-06-28,34
8980,1991-01-01,2024-06-28,33
8981,1992-01-01,2024-06-28,32
8982,1993-01-01,2024-06-28,31
8983,1994-01-01,2024-06-28,30
8984,1995-01-01,2024-06-28,29
8985,1996-01-01,2024-06-28,28
8986,1997-01-01,2024-06-28,27
8987,1998-01-01,2024-06-28,26
8988,1999-01-01,2024-06-28,25
8989,2000-01-01,2024-06-28,24
8990,2001-01-01,2024-06-28,23
8991,2002-01-01,2024-06-28,22
8992,2003-01-01,2024-06-28,21
8993,2004-01-01,2024-06-28,20
8994,2005-01-01,2024-06-28,19
8995,2006-01-01,2024-06-28,18
8996,2007-01-01,2024-06-28,17
8997,2008-01-01,2024-06-28,16
8998,2010-01-01,2024-06-28,14
8999,2009-01-01,2024-06-28,15
9000,2011-01-01,2024-06-28,13
9001,2012-01-01,2024-06-28,12
9002,2013-01-01,2024-06-28,11
9003,2014-01-01,2024-06-28,10
9004,2015-01-01,2024-06-28,9
9005,2016-01-01,2024-06-28,8
9006,2017-01-01,2024-06-28,7
9007,2018-01-01,2024-06-28,6
9008,2019-01-01,2024-06-28,5
9009,2020-01-01,2024-06-28,4
9010,2021-01-01,2024-06-28,3
9011,2022-01-01,2024-06-28,2
9012,1980-01-01,2024-06-28,44
9013,1981-01-01,2024-06-28,43
9014,1982-01-01,2024-06-28,42
9015,1983-01-01,2024-06-28,41
9016,1984-01-01,2024-06-28,40
9017,1985-01-01,2024-06-28,39
9018,1986-01-01,2024-06-28,38
9019,1987-01-01,2024-06-28,37
9020,1988-01-01,2024-06-28,36
9021,1989-01-01,2024-06-28,35
9022,1990-01-01,2024-06-28,34
9023,1991-01-01,2024-06-28,33
9024,1992-01-01,2024-06-28,32
9025,1993-01-01,2024-06-28,31
9026,1994-01-01,2024-06-28,30
9027,1995-01-01,2024-06-28,29
9028,1996-01-01,2024-06-28,28
9029,1997-01-01,2024-06-28,27
9030,1998-01-01,2024-06-28,26
9031,1999-01-01,2024-06-28,25
9032,2000-01-01,2024-06-28,24
9033,2001-01-01,2024-06-28,23
9034,2002-01-01,2024-06-28,22
9035,2003-01-01,2024-06-28,21
9036,2004-01-01,2024-06-28,20
9037,2005-01-01,2024-06-28,19
9038,2006-01-01,2024-06-28,18
9039,2007-01-01,2024-06-28,17
9040,2008-01-01,2024-06-28,16
9041,2009-01-01,2024-06-28,15
9042,2010-01-01,2024-06-28,14
9043,2011-01-01,2024-06-28,13
9044,2012-01-01,2024-06-28,12
9045,2013-01-01,2024-06-28,11
9046,2014-01-01,2024-06-28,10
9047,2015-01-01,2024-06-28,9
9048,2016-01-01,2024-06-28,8
9049,2017-01-01,2024-06-28,7
9050,2018-01-01,2024-06-28,6
9051,2019-01-01,2024-06-28,5
9052,2020-01-01,2024-06-28,4
9053,2021-01-01,2024-06-28,3
9054,2022-01-01,2024-06-28,2
9055,1971-01-01,2024-06-28,53
9056,1973-01-01,2024-06-28,51
9057,1974-01-01,2024-06-28,50
9058,1976-01-01,2024-06-28,48
9059,1979-01-01,2024-06-28,45
